rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
24,1,3,29,32,0.9063,14.8354,0.3118,403.65,0.8103,39 48 57
25,1,4,29,32,0.9063,14.8354,0.3118,403.65,0.8103,10 39 48 57
26,1,4,19,21,0.9048,14.8111,0.2171,262.80,0.8074,8 39 44 48
27,1,4,28,31,0.9032,14.7859,0.3027,388.09,0.8045,2 39 47 57
28,1,4,27,30,0.9000,14.7331,0.2935,372.55,0.7983,1 39 44 57
29,1,4,17,19,0.8947,14.6470,0.1965,231.97,0.7883,2 3 39 47
30,1,4,17,19,0.8947,14.6470,0.1965,231.97,0.7883,20 39 44 49
31,1,3,25,28,0.8929,14.6162,0.2747,341.54,0.7848,2 4 39
32,1,4,25,28,0.8929,14.6162,0.2747,341.54,0.7848,2 4 8 39
33,1,3,32,36,0.8889,14.5512,0.3368,436.34,0.7773,2 39 47
34,1,4,32,36,0.8889,14.5512,0.3368,436.34,0.7773,2 8 39 47
35,1,3,16,18,0.8889,14.5512,0.1860,216.60,0.7773,6 21 39
36,1,4,16,18,0.8889,14.5512,0.1860,216.60,0.7773,1 6 39 48
37,1,4,16,18,0.8889,14.5512,0.1860,216.60,0.7773,6 8 21 39
38,1,4,16,18,0.8889,14.5512,0.1860,216.60,0.7773,6 10 21 39
39,1,3,55,62,0.8871,14.5219,0.5093,756.14,0.7740,39 44 57
40,1,4,55,62,0.8871,14.5219,0.5093,756.14,0.7740,10 39 44 57
41,1,4,23,26,0.8846,14.4813,0.2556,310.64,0.7693,4 8 39 44
42,1,4,23,26,0.8846,14.4813,0.2556,310.64,0.7693,4 34 39 44
43,1,3,15,17,0.8824,14.4442,0.1754,201.27,0.7651,2 39 48
44,1,3,15,17,0.8824,14.4442,0.1754,201.27,0.7651,21 32 39
45,1,4,15,17,0.8824,14.4442,0.1754,201.27,0.7651,2 8 39 48
46,1,4,15,17,0.8824,14.4442,0.1754,201.27,0.7651,2 10 39 48
47,1,4,34,41,0.8293,13.5752,0.3487,428.80,0.6694,3 39 47 57
48,1,4,27,33,0.8182,13.3937,0.2888,334.17,0.6502,4 39 47 57
49,1,4,48,59,0.8136,13.3181,0.4507,596.41,0.6423,4 39 45 57
50,1,3,63,78,0.8077,13.2220,0.5431,782.26,0.6323,39 47 57
51,1,4,63,78,0.8077,13.2220,0.5431,782.26,0.6323,10 39 47 57
52,1,4,63,78,0.8077,13.2220,0.5431,782.26,0.6323,14 39 47 57
53,1,4,63,78,0.8077,13.2220,0.5431,782.26,0.6323,16 39 47 57
54,0,3,480,480,1.0000,1.0651,0.3372,38.57,1.0000,20 26 38
